,TICKER,mse,mape,directional_accuracy
95,NVDA,25084.01838527957,33.56147367217018,0.48148148148148145
96,ORCL,633.8730522391661,20.55194761384583,0.6018518518518519
97,AEP,276.2747680460204,18.24481502732186,0.4675925925925926
98,MSFT,979.4070375084157,9.408001065193169,0.5
99,CEG,154.60777038747486,12.77227655457945,0.5370370370370371
100,D,728.0857051468156,52.22198427660037,0.49074074074074076
101,DUK,109.61925612802997,10.074875684782953,0.4444444444444444
102,NEE,234.56527683183816,19.54312415815372,0.48148148148148145
103,EXC,8.551827098945344,5.92274444452027,0.49537037037037035
104,SO,8.940615224723723,3.4970393113584817,0.5555555555555556
105,PCG,33.857688820362334,34.328294201339034,0.4305555555555556
106,SRE,30.941998255956047,6.596207173683783,0.4537037037037037
107,XEL,160.35656943062216,18.647053935610046,0.44907407407407407
