,TICKER,mse,mape,directional_accuracy
90,ACN,841.7979937303343,8.07531444734957,0.5370370370370371
91,AMD,1354.1234871835554,32.43755055906038,0.4722222222222222
92,AVGO,46646.46956859994,22.040816089684522,0.5462962962962963
93,CRM,4708.243507533392,31.97690380906706,0.0
94,CSCO,19.686855326992156,6.8320036381994536,0.13425925925925927
95,NVDA,51306.064489845325,52.90855482060606,0.4675925925925926
96,ORCL,558.8004554986171,18.65656010245697,0.5509259259259259
97,AEP,132.3607989427809,11.834577347294765,0.5092592592592593
98,MSFT,5068.905131277143,19.574873211260137,0.5462962962962963
99,CEG,233.227944746688,15.914772327832052,0.5601851851851852
100,D,115.545714069874,18.943697496350158,0.023148148148148147
101,DUK,90.81945816963359,9.345975378016739,0.5185185185185185
102,NEE,245.5497402323751,20.46118994935386,0.47685185185185186
