,TICKER,mse,mape,directional_accuracy
70,ADP,51.20266945942902,2.491823524607289,0.4700460829493088
71,CAT,53.50320507147894,2.2805813272667987,0.48847926267281105
72,GE,9.679056564084751,2.6007829106716738,0.5529953917050692
73,HON,31.568348874512214,2.3265901062967993,0.4470046082949309
74,UNP,24.008440770364164,1.8596516980886189,0.4470046082949309
75,LMT,92.92391789244876,1.719349368381505,0.5023041474654378
76,RTX,10.88092466375429,2.83890346578597,0.5069124423963134
77,UPS,57.5797954535161,3.7646408703049907,0.5069124423963134
78,DE,155.37574332099447,2.451934588204135,0.4470046082949309
79,AMT,33.573655061346514,2.3970198106317078,0.5161290322580645
80,CCI,138.48613754255794,9.448245518470989,0.5391705069124424
81,CSGP,21.55487617478444,5.231646150566936,0.46543778801843316
82,DLR,26.569494588194615,3.7404169813280306,0.48847926267281105
83,EQIX,397.83153140995995,2.140995634725677,0.4608294930875576
84,WELL,3.5898555468362714,1.886828021266514,0.5023041474654378
85,O,12.552381537700485,4.874845237107033,0.4423963133640553
86,PSA,81.38107643440466,2.5349091550913587,0.4700460829493088
87,AAPL,25.811766014165332,2.3924435100718378,0.4930875576036866
88,PLD,32.309588881652566,3.892562252293331,0.5069124423963134
89,ADBE,478.1050862211474,4.207520350727586,0.5622119815668203
90,ACN,92.7030832750947,2.7924044438737727,0.4976958525345622
91,AVGO,951.9032070782239,2.6974047495657096,0.5069124423963134
92,AMD,36.063694578281414,4.479716764670762,0.5161290322580645
93,CRM,37.94897383717581,2.547681617244426,0.45622119815668205
94,MSFT,94.18603248052416,2.6152999911984542,0.4976958525345622
95,NVDA,376.65861850969026,4.754949463101166,0.5299539170506913
96,CSCO,1.8187301194098495,2.0671893406263537,0.4792626728110599
97,AEP,5.749768496620855,2.257039485904106,0.46543778801843316
98,ORCL,500.12209649860324,18.794028527352218,0.5391705069124424
99,D,100.13630224616298,18.865926410203205,0.5253456221198156
100,CEG,208.14528899649412,14.102381992788118,0.5069124423963134
101,EXC,2.771070858690717,3.158672397053408,0.46543778801843316
102,DUK,5.09485375319062,1.9293993697839795,0.4700460829493088
103,PCG,1.610042658663584,6.574090536497773,0.5023041474654378
104,NEE,79.55700416867876,10.658074521067942,0.4377880184331797
105,SO,4.093742841336458,2.2947928527388326,0.5207373271889401
106,XEL,34.10093382830214,7.931674685675322,0.4838709677419355
107,SRE,5.720094722973417,2.620311913386352,0.4470046082949309
